"ID","B64 ID","STATE","CITY","NAME","NUM RATINGS","AVG RATINGS","TYPENAME","URL"
"16543","U2Nob29sLTE2NTQz","TX","New Braunfels","Central Texas Technology Center","1","3.22","School","https://www.ratemyprofessors.com/school?sid=16543"
"16544","U2Nob29sLTE2NTQ0","MO","Chesterfield","Logan University","5","3.28","School","https://www.ratemyprofessors.com/school?sid=16544"
"16545","U2Nob29sLTE2NTQ1","PA","Philadelphia","Thomas Jefferson University - Jefferson School of Pharmacy","0","0","School","https://www.ratemyprofessors.com/school?sid=16545"
"16546","U2Nob29sLTE2NTQ2","BC","New Westminster","Canadian Health Care Academy","0","0","School","https://www.ratemyprofessors.com/school?sid=16546"
"16547","U2Nob29sLTE2NTQ3","NJ","Toms River","Institute for Therapeutic Massage","0","0","School","https://www.ratemyprofessors.com/school?sid=16547"
"16548","U2Nob29sLTE2NTQ4","NJ","Tinton Falls","Institute for Therapeutic Massage","0","0","School","https://www.ratemyprofessors.com/school?sid=16548"
"16549","U2Nob29sLTE2NTQ5","NJ","Bloomfield","Institute for Therapeutic Massage","0","0","School","https://www.ratemyprofessors.com/school?sid=16549"
"16550","U2Nob29sLTE2NTUw","NJ","Morristown","Institute for Therapeutic Massage","0","0","School","https://www.ratemyprofessors.com/school?sid=16550"
"16553","U2Nob29sLTE2NTUz","CA","Los Altos","Portnov Computer School","1","4","School","https://www.ratemyprofessors.com/school?sid=16553"
"16554","U2Nob29sLTE2NTU0","PA","Philadelphia","Esperanza College","3","3.63","School","https://www.ratemyprofessors.com/school?sid=16554"
"16555","U2Nob29sLTE2NTU1","AZ","Phoenix","Chamberlain University","7","4.01","School","https://www.ratemyprofessors.com/school?sid=16555"
"16556","U2Nob29sLTE2NTU2","FL","Miami","Atlantis University","1","1.8","School","https://www.ratemyprofessors.com/school?sid=16556"
"16557","U2Nob29sLTE2NTU3","CA","Rancho Cordova","California Northstate University College of Health Sciences","9","0","School","https://www.ratemyprofessors.com/school?sid=16557"
"16558","U2Nob29sLTE2NTU4","OK","Oklahoma","Mid-American Christian University","0","0","School","https://www.ratemyprofessors.com/school?sid=16558"
"16561","U2Nob29sLTE2NTYx","DE","Brandywine","Wilmington University","0","0","School","https://www.ratemyprofessors.com/school?sid=16561"
"16562","U2Nob29sLTE2NTYy","GLAMORGAN","Treforest Pontypridd","University of South Wales","15","3.01","School","https://www.ratemyprofessors.com/school?sid=16562"
"16563","U2Nob29sLTE2NTYz","TX","Austin","Avenue Five Institute","1","4.44","School","https://www.ratemyprofessors.com/school?sid=16563"
"16564","U2Nob29sLTE2NTY0","GA","Savannah","Savannah Law School","1","4.11","School","https://www.ratemyprofessors.com/school?sid=16564"
"16565","U2Nob29sLTE2NTY1","VA","Dulles","Art Institute of Washington - Dulles","1","2.78","School","https://www.ratemyprofessors.com/school?sid=16565"
"16566","U2Nob29sLTE2NTY2","GA","Albany","Albany Technical College","1","4.56","School","https://www.ratemyprofessors.com/school?sid=16566"
"16567","U2Nob29sLTE2NTY3","WV","Charles Town","American Military University","40","2.27","School","https://www.ratemyprofessors.com/school?sid=16567"
"16570","U2Nob29sLTE2NTcw","CA","Santa Clara","University of California Silicon Valley Extension","1","3.7","School","https://www.ratemyprofessors.com/school?sid=16570"
"16571","U2Nob29sLTE2NTcx","DC","Los Angeles","The Chicago School of Psychology","0","0","School","https://www.ratemyprofessors.com/school?sid=16571"
"16572","U2Nob29sLTE2NTcy","MO","Kansas City","Wellspring School of Allied Health","2","3","School","https://www.ratemyprofessors.com/school?sid=16572"
"16574","U2Nob29sLTE2NTc0","IL","Tinley Park","Illinois Institute of Art - Tinley Park","2","1.72","School","https://www.ratemyprofessors.com/school?sid=16574"
"16575","U2Nob29sLTE2NTc1","CA","Irvine","Westcliff University","19","2.75614","School","https://www.ratemyprofessors.com/school?sid=16575"
"16576","U2Nob29sLTE2NTc2","NY","New York","Stella Adler Studio of Acting","0","0","School","https://www.ratemyprofessors.com/school?sid=16576"
"16577","U2Nob29sLTE2NTc3","BC","Vancouver","Vancouver College of Massage Therapy","1","2.1","School","https://www.ratemyprofessors.com/school?sid=16577"
"16578","U2Nob29sLTE2NTc4","OH","Dayton","DeVry University Dayton Center","0","0","School","https://www.ratemyprofessors.com/school?sid=16578"
"16579","U2Nob29sLTE2NTc5","MB","Winnipeg","International College of Manitoba","8","2.96","School","https://www.ratemyprofessors.com/school?sid=16579"
"16580","U2Nob29sLTE2NTgw","MI","Holland","Western Theological Seminary","0","0","School","https://www.ratemyprofessors.com/school?sid=16580"
"16581","U2Nob29sLTE2NTgx","IL","Lombard","Illinois College of Nursing","0","0","School","https://www.ratemyprofessors.com/school?sid=16581"
"16582","U2Nob29sLTE2NTgy","IL","Chicago","City Colleges of Chicago","2","3.94","School","https://www.ratemyprofessors.com/school?sid=16582"
"16583","U2Nob29sLTE2NTgz","PA","Wilkes-Barre","McCann School Of Business","0","0","School","https://www.ratemyprofessors.com/school?sid=16583"
"16584","U2Nob29sLTE2NTg0","OH","Columbus","Larock Healthcare Academy","0","0","School","https://www.ratemyprofessors.com/school?sid=16584"
"16585","U2Nob29sLTE2NTg1","NM","Albuquerque","National American University","0","0","School","https://www.ratemyprofessors.com/school?sid=16585"
"16586","U2Nob29sLTE2NTg2","LA","Baton Rouge","Southern University and A&M College","49","3.85","School","https://www.ratemyprofessors.com/school?sid=16586"
"16587","U2Nob29sLTE2NTg3","FL","Miami","Mercy Hospital School of Practical Nursing","1","4","School","https://www.ratemyprofessors.com/school?sid=16587"
"16588","U2Nob29sLTE2NTg4","AR","Springdale","Northwest Technical Institute","1","0","School","https://www.ratemyprofessors.com/school?sid=16588"
"16589","U2Nob29sLTE2NTg5","IL","Chicago","The Soma Institute","1","4.3","School","https://www.ratemyprofessors.com/school?sid=16589"
"16590","U2Nob29sLTE2NTkw","CA","Santa Cruz","Emergency Response Training","0","0","School","https://www.ratemyprofessors.com/school?sid=16590"
"16591","U2Nob29sLTE2NTkx","IN","Indianapolis","Butler University Online","0","0","School","https://www.ratemyprofessors.com/school?sid=16591"
"16592","U2Nob29sLTE2NTky","MI","Ann Arbor","Gerald R Ford School of Public Policy","0","0","School","https://www.ratemyprofessors.com/school?sid=16592"
"16593","U2Nob29sLTE2NTkz","ON","Galt","Galt Collegiate Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16593"
"16594","U2Nob29sLTE2NTk0","TX","Euless","Messenger College","0","0","School","https://www.ratemyprofessors.com/school?sid=16594"
"16595","U2Nob29sLTE2NTk1","QC","Trois Rivieres","Université du Québec à Trois-Rivières","2","3.33","School","https://www.ratemyprofessors.com/school?sid=16595"
"16596","U2Nob29sLTE2NTk2","CA","san bernardino","Center for Employment Training-Inland Empire","0","0","School","https://www.ratemyprofessors.com/school?sid=16596"
"16597","U2Nob29sLTE2NTk3","CA","Sacramento","Adroit School of Architecture","0","0","School","https://www.ratemyprofessors.com/school?sid=16597"
"16598","U2Nob29sLTE2NTk4","AR","North Little Rock","Shorter College","0","0","School","https://www.ratemyprofessors.com/school?sid=16598"
"16599","U2Nob29sLTE2NTk5","MD","Waldorf","College of Southern Maryland","0","0","School","https://www.ratemyprofessors.com/school?sid=16599"
"16600","U2Nob29sLTE2NjAw","NC","Charlotte","New Life Theological Seminary","0","0","School","https://www.ratemyprofessors.com/school?sid=16600"
"16601","U2Nob29sLTE2NjAx","OH","St. Clairsville","Belmont Technical College","0","0","School","https://www.ratemyprofessors.com/school?sid=16601"
"16602","U2Nob29sLTE2NjAy","CA","Berkeley","Pacific Lutheran Theological Seminary","0","0","School","https://www.ratemyprofessors.com/school?sid=16602"
"16603","U2Nob29sLTE2NjAz","MD","Baltimore","Stratford University- Baltimore Campus","2","4.22","School","https://www.ratemyprofessors.com/school?sid=16603"
"16604","U2Nob29sLTE2NjA0","CA","San Francisco","Institute for Advanced Study of Human Sexuality","0","0","School","https://www.ratemyprofessors.com/school?sid=16604"
"16605","U2Nob29sLTE2NjA1","CA","Tulare","College of the Sequoias - Tulare Center","2","3.44","School","https://www.ratemyprofessors.com/school?sid=16605"
"16607","U2Nob29sLTE2NjA3","LA","New Iberia","South Louisiana Community College - New Iberia Campus","5","1.95","School","https://www.ratemyprofessors.com/school?sid=16607"
"16608","U2Nob29sLTE2NjA4","CT","New London","Ridley-Lowell Business & Technical Institute","1","2.56","School","https://www.ratemyprofessors.com/school?sid=16608"
"16609","U2Nob29sLTE2NjA5","AL","Selma","Selma University","0","0","School","https://www.ratemyprofessors.com/school?sid=16609"
"16610","U2Nob29sLTE2NjEw","NJ","Clifton","Berkeley College","0","0","School","https://www.ratemyprofessors.com/school?sid=16610"
"16611","U2Nob29sLTE2NjEx","CA","Long Beach","Pacific Coast University School of Law","4","2.83","School","https://www.ratemyprofessors.com/school?sid=16611"
"16612","U2Nob29sLTE2NjEy","OH","Columbus","Ohio School of Phlebotomy","2","3.85","School","https://www.ratemyprofessors.com/school?sid=16612"
"16613","U2Nob29sLTE2NjEz","AB","Edmonton","University of Lethbridge - Edmonton","0","0","School","https://www.ratemyprofessors.com/school?sid=16613"
"16614","U2Nob29sLTE2NjE0","CA","Colton","Four-D College","1","1.22","School","https://www.ratemyprofessors.com/school?sid=16614"
"16615","U2Nob29sLTE2NjE1","TN","Nashville","Dark Horse Institute","5","1.2","School","https://www.ratemyprofessors.com/school?sid=16615"
"16616","U2Nob29sLTE2NjE2","IL","Skokie","Computer Systems Institute - Skokie","1","1.11","School","https://www.ratemyprofessors.com/school?sid=16616"
"16617","U2Nob29sLTE2NjE3","IL","Elgin","Computer Systems Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16617"
"16618","U2Nob29sLTE2NjE4","IL","Gurnee","Computer Systems Institute - Gurnee","0","0","School","https://www.ratemyprofessors.com/school?sid=16618"
"16619","U2Nob29sLTE2NjE5","MA","Worcester","Computer Systems Institute - Worcester","0","0","School","https://www.ratemyprofessors.com/school?sid=16619"
"16620","U2Nob29sLTE2NjIw","MA","Charlestown","Computer Systems Institute - Charlestown","0","0","School","https://www.ratemyprofessors.com/school?sid=16620"
"16621","U2Nob29sLTE2NjIx","IL","Lombard","Computer Systems Institute - Lombard","0","0","School","https://www.ratemyprofessors.com/school?sid=16621"
"16622","U2Nob29sLTE2NjIy","NY","New York","Test School","2","3.11","School","https://www.ratemyprofessors.com/school?sid=16622"
"16623","U2Nob29sLTE2NjIz","ON","Toronto","Canadian Forces College","1","2.5","School","https://www.ratemyprofessors.com/school?sid=16623"
"16625","U2Nob29sLTE2NjI1","NM","Albuquerque Campus","New Mexico Highlands University","5","2.85","School","https://www.ratemyprofessors.com/school?sid=16625"
"16627","U2Nob29sLTE2NjI3","FL","Largo","Christian International College","1","1.78","School","https://www.ratemyprofessors.com/school?sid=16627"
"16629","U2Nob29sLTE2NjI5","CA","Los Angeles","Pacific States University","1","0","School","https://www.ratemyprofessors.com/school?sid=16629"
"16630","U2Nob29sLTE2NjMw","FL","Cutler Bay","Fortis College","12","3.12","School","https://www.ratemyprofessors.com/school?sid=16630"
"16631","U2Nob29sLTE2NjMx","PA","Bensalem","Strayer University-Lower Bucks Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16631"
"16632","U2Nob29sLTE2NjMy","AZ","San Tan","Central Arizona College","3","3.46667","School","https://www.ratemyprofessors.com/school?sid=16632"
"16634","U2Nob29sLTE2NjM0","TN","Memphis","Belhaven University-Memphis","0","0","School","https://www.ratemyprofessors.com/school?sid=16634"
"16635","U2Nob29sLTE2NjM1","PA","Pittsburgh","Lafayette College","1","4.8","School","https://www.ratemyprofessors.com/school?sid=16635"
"16636","U2Nob29sLTE2NjM2","TX","Lubbock","Wayland Baptist University Lubbock","2","3.35","School","https://www.ratemyprofessors.com/school?sid=16636"
"16637","U2Nob29sLTE2NjM3","FL","Bradenton","Pastoral Counseling Center","0","0","School","https://www.ratemyprofessors.com/school?sid=16637"
"16639","U2Nob29sLTE2NjM5","AR","Phoenix","Allen School of Health Sciences","0","0","School","https://www.ratemyprofessors.com/school?sid=16639"
"16640","U2Nob29sLTE2NjQw","OR","Lebanon","Western University of Health Sciences- Lebanon Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16640"
"16641","U2Nob29sLTE2NjQx","TX","Graham","North Central Texas College","2","3.95","School","https://www.ratemyprofessors.com/school?sid=16641"
"16642","U2Nob29sLTE2NjQy","NM","Albuquerque","EC-Council University","0","0","School","https://www.ratemyprofessors.com/school?sid=16642"
"16643","U2Nob29sLTE2NjQz","TN","Knoxville","Tennessee College of Applied Technology - Knoxville","1","3","School","https://www.ratemyprofessors.com/school?sid=16643"
"16644","U2Nob29sLTE2NjQ0","GA","Atlanta","Belhaven University","0","0","School","https://www.ratemyprofessors.com/school?sid=16644"
"16645","U2Nob29sLTE2NjQ1","SC","Gaffney","Spartanburg Community College","0","0","School","https://www.ratemyprofessors.com/school?sid=16645"
"16646","U2Nob29sLTE2NjQ2","AZ","Tempe","Sessions College for Professional Design","2","3.2","School","https://www.ratemyprofessors.com/school?sid=16646"
"16647","U2Nob29sLTE2NjQ3","NY","Barrytown","Barrytown College of UTS","0","0","School","https://www.ratemyprofessors.com/school?sid=16647"
"16648","U2Nob29sLTE2NjQ4","TN","Jackson","University of Memphis at Lambuth","6","3.6","School","https://www.ratemyprofessors.com/school?sid=16648"
"16651","U2Nob29sLTE2NjUx","TX","Austin","AOMA Graduate School of Integrative Medicine","1","3.9","School","https://www.ratemyprofessors.com/school?sid=16651"
"16652","U2Nob29sLTE2NjUy","QC","Rouyn-Noranda","Cagep de l'Abitibi-Tamiscamingue","1","2.56","School","https://www.ratemyprofessors.com/school?sid=16652"
"16653","U2Nob29sLTE2NjUz","NE","Lincoln","Bryan College of Health Sciences","5","4.18","School","https://www.ratemyprofessors.com/school?sid=16653"
"16654","U2Nob29sLTE2NjU0","HI","Waianae","Leeward Community College- Waianae","9","3.06","School","https://www.ratemyprofessors.com/school?sid=16654"
"16655","U2Nob29sLTE2NjU1","ND","Fargo","Master's Baptist College","6","4.63","School","https://www.ratemyprofessors.com/school?sid=16655"
"16657","U2Nob29sLTE2NjU3","TX","Dallas","Concorde Career College - Dallas- TX","0","0","School","https://www.ratemyprofessors.com/school?sid=16657"
"16658","U2Nob29sLTE2NjU4","VA","Newport News","Saint Leo University - Newport News","2","3.28","School","https://www.ratemyprofessors.com/school?sid=16658"
"16659","U2Nob29sLTE2NjU5","FL","Altamonte Springs","City College- Altamonte Springs","4","3.22","School","https://www.ratemyprofessors.com/school?sid=16659"
"16660","U2Nob29sLTE2NjYw","NY","Brooklyn","AMG School of Nursing","4","1.93","School","https://www.ratemyprofessors.com/school?sid=16660"
"16661","U2Nob29sLTE2NjYx","NY","Levittown","Hunter Business School","8","3.44","School","https://www.ratemyprofessors.com/school?sid=16661"
"16662","U2Nob29sLTE2NjYy","TN","Hohenwald","Tennessee College of Applied Technology - Hohenwald","1","0","School","https://www.ratemyprofessors.com/school?sid=16662"
"16663","U2Nob29sLTE2NjYz","GA","Lilburn","Gwinnett College","1","2","School","https://www.ratemyprofessors.com/school?sid=16663"
"16664","U2Nob29sLTE2NjY0","VA","Manassas","Ultimate Health School","0","0","School","https://www.ratemyprofessors.com/school?sid=16664"
"16665","U2Nob29sLTE2NjY1","NB","Fredericton","The Gaming and Animation Institute of Fredericton","0","0","School","https://www.ratemyprofessors.com/school?sid=16665"
"16666","U2Nob29sLTE2NjY2","CA","Encinitas","California Institute for Human Science","0","0","School","https://www.ratemyprofessors.com/school?sid=16666"
"16667","U2Nob29sLTE2NjY3","MS","Jackson","Reformed Theological Seminary","1","4.33","School","https://www.ratemyprofessors.com/school?sid=16667"
"16670","U2Nob29sLTE2Njcw","NJ","Lyndhurst","Bergen Community College at the Meadowlands","5","4.33","School","https://www.ratemyprofessors.com/school?sid=16670"
"16671","U2Nob29sLTE2Njcx","FL","West Palm Beach","Southeastern College","0","0","School","https://www.ratemyprofessors.com/school?sid=16671"
"16672","U2Nob29sLTE2Njcy","AZ","Sierra Vista","Wayland Baptist University","0","0","School","https://www.ratemyprofessors.com/school?sid=16672"
"16673","U2Nob29sLTE2Njcz","TX","Dallas","KD College","0","0","School","https://www.ratemyprofessors.com/school?sid=16673"
"16674","U2Nob29sLTE2Njc0","NY","Rochester","Medaille College - Rochester Campus","1","0","School","https://www.ratemyprofessors.com/school?sid=16674"
"16675","U2Nob29sLTE2Njc1","ID","Boise","College of Western Idaho-Ada County","8","3.06","School","https://www.ratemyprofessors.com/school?sid=16675"
"16676","U2Nob29sLTE2Njc2","ON","Hearst","Université de Hearst","1","4","School","https://www.ratemyprofessors.com/school?sid=16676"
"16677","U2Nob29sLTE2Njc3","QC","Montréal","Collège O'sullivan de Montréal","3","3.1","School","https://www.ratemyprofessors.com/school?sid=16677"
"16678","U2Nob29sLTE2Njc4","WI","Kenosha","Herzing University-Kenosha","6","2.37","School","https://www.ratemyprofessors.com/school?sid=16678"
"16679","U2Nob29sLTE2Njc5","KS","Lawrence","Marinello School of Beauty","0","0","School","https://www.ratemyprofessors.com/school?sid=16679"
"16680","U2Nob29sLTE2Njgw","FL","West Palm Beach","ITT Technical Institute - West Palm Beach","3","4","School","https://www.ratemyprofessors.com/school?sid=16680"
"16681","U2Nob29sLTE2Njgx","GA","Roswell","Paul Mitchell The School - ESANI","0","0","School","https://www.ratemyprofessors.com/school?sid=16681"
"16682","U2Nob29sLTE2Njgy","ME","Portland","Institute of Doctoral Studies in the Visual Arts","0","0","School","https://www.ratemyprofessors.com/school?sid=16682"
"16683","U2Nob29sLTE2Njgz","TX","Houston","Blindern Secondar School","0","0","School","https://www.ratemyprofessors.com/school?sid=16683"
"16684","U2Nob29sLTE2Njg0","FL","Lecanto","College of Central Florida Citrus Campus","4","2.8","School","https://www.ratemyprofessors.com/school?sid=16684"
"16685","U2Nob29sLTE2Njg1","UT","Roosevelt","Uintah Basin Applied Technology College","0","0","School","https://www.ratemyprofessors.com/school?sid=16685"
"16686","U2Nob29sLTE2Njg2","SC","Grand Strand","Horry Georgetown Technical College","6","3.83","School","https://www.ratemyprofessors.com/school?sid=16686"
"16688","U2Nob29sLTE2Njg4","FL","Miami","The Praxis Institute","1","0","School","https://www.ratemyprofessors.com/school?sid=16688"
"16689","U2Nob29sLTE2Njg5","SC","Greenville","Anderson University","1","2.5","School","https://www.ratemyprofessors.com/school?sid=16689"
"16692","U2Nob29sLTE2Njky","CA","Sacramento","University of California Davis School of Medicine","0","0","School","https://www.ratemyprofessors.com/school?sid=16692"
"16693","U2Nob29sLTE2Njkz","NY","Garden City","Sanford-Brown Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16693"
"16694","U2Nob29sLTE2Njk0","NC","Raleigh","William Peace University","16","3.35","School","https://www.ratemyprofessors.com/school?sid=16694"
"16695","U2Nob29sLTE2Njk1","WA","Everett","Washington State University North Puget Sound at Everett","5","3.67","School","https://www.ratemyprofessors.com/school?sid=16695"
"16696","U2Nob29sLTE2Njk2","WI","Milwaukee","Art Institute of Wisconsin","0","0","School","https://www.ratemyprofessors.com/school?sid=16696"
"16698","U2Nob29sLTE2Njk4","AK","Anchorage","Alaska Career College","2","2","School","https://www.ratemyprofessors.com/school?sid=16698"
"16699","U2Nob29sLTE2Njk5","TX","San Antonio","Milan Institute  of Cosmetology","0","0","School","https://www.ratemyprofessors.com/school?sid=16699"
"16700","U2Nob29sLTE2NzAw","GA","Columbus","University of Phoenix","0","0","School","https://www.ratemyprofessors.com/school?sid=16700"
"16701","U2Nob29sLTE2NzAx","TX","Midlothian","Navarro College","5","2.94","School","https://www.ratemyprofessors.com/school?sid=16701"
"16702","U2Nob29sLTE2NzAy","IN","Merrillville","MJS College","1","3.33","School","https://www.ratemyprofessors.com/school?sid=16702"
"16703","U2Nob29sLTE2NzAz","IN","Columbus","Indiana Wesleyan University","0","0","School","https://www.ratemyprofessors.com/school?sid=16703"
"16704","U2Nob29sLTE2NzA0","MO","Waynesville","Ozarks Technical Community College - Waynesville Center","1","4","School","https://www.ratemyprofessors.com/school?sid=16704"
"16705","U2Nob29sLTE2NzA1","TX","Austin","Western Governors University Texas","0","0","School","https://www.ratemyprofessors.com/school?sid=16705"
"16706","U2Nob29sLTE2NzA2","OH","Cincinnati","Indiana Wesleyan University-Cincinnati","0","0","School","https://www.ratemyprofessors.com/school?sid=16706"
"16707","U2Nob29sLTE2NzA3","NC","Morrisville","The Chef's Academy","0","0","School","https://www.ratemyprofessors.com/school?sid=16707"
"16708","U2Nob29sLTE2NzA4","DC","Washington","Howard University School of Law","1","4.22","School","https://www.ratemyprofessors.com/school?sid=16708"
"16709","U2Nob29sLTE2NzA5","KY","Louisville","Galen College of Nursing -- Louisville","7","4.15","School","https://www.ratemyprofessors.com/school?sid=16709"
"16710","U2Nob29sLTE2NzEw","NV","Reno","Carrington College","8","0","School","https://www.ratemyprofessors.com/school?sid=16710"
"16711","U2Nob29sLTE2NzEx","AL","Dothan","Alabama College Of Osteopathic Medicine","6","2.65","School","https://www.ratemyprofessors.com/school?sid=16711"
"16712","U2Nob29sLTE2NzEy","WA","Bellingham","Washington Technology Institute","1","3.22","School","https://www.ratemyprofessors.com/school?sid=16712"
"16713","U2Nob29sLTE2NzEz","WA","Bellingham","Washington Engineering Institute","3","3.96","School","https://www.ratemyprofessors.com/school?sid=16713"
"16717","U2Nob29sLTE2NzE3","MO","Kansas City","Paris II Educational Center","0","0","School","https://www.ratemyprofessors.com/school?sid=16717"
"16718","U2Nob29sLTE2NzE4","NV","Henderson","The International School of Hospitality","0","0","School","https://www.ratemyprofessors.com/school?sid=16718"
"16719","U2Nob29sLTE2NzE5","CA","San Francisco","Minerva Schools at KGI","14","3.69","School","https://www.ratemyprofessors.com/school?sid=16719"
"16720","U2Nob29sLTE2NzIw","MO","St. Charles","Missouri Tech","0","0","School","https://www.ratemyprofessors.com/school?sid=16720"
"16721","U2Nob29sLTE2NzIx","FL","Lakeland","Florida Polytechnic University","73","3.35913","School","https://www.ratemyprofessors.com/school?sid=16721"
"16723","U2Nob29sLTE2NzIz","UK","Cambridge","Hills Road Sixth Form College","0","0","School","https://www.ratemyprofessors.com/school?sid=16723"
"16724","U2Nob29sLTE2NzI0","NV","Henderson","Roseman University of Health Sciences","0","0","School","https://www.ratemyprofessors.com/school?sid=16724"
"16725","U2Nob29sLTE2NzI1","NC","Morrisville","DeVry University","0","0","School","https://www.ratemyprofessors.com/school?sid=16725"
"16726","U2Nob29sLTE2NzI2","CA","Fremont","Keller Graduate School of Management","1","3.67","School","https://www.ratemyprofessors.com/school?sid=16726"
"16728","U2Nob29sLTE2NzI4","MO","Kansas City","Metropolitan Community College - Business and Technology Center","2","4","School","https://www.ratemyprofessors.com/school?sid=16728"
"16730","U2Nob29sLTE2NzMw","FL","Gulf Breeze","Pensacola State College","3","3","School","https://www.ratemyprofessors.com/school?sid=16730"
"16731","U2Nob29sLTE2NzMx","ID","Boise","ITT Technical Institute","0","0","School","https://www.ratemyprofessors.com/school?sid=16731"
"16732","U2Nob29sLTE2NzMy","FL","North Miami Beach","ASA College","5","3.23","School","https://www.ratemyprofessors.com/school?sid=16732"
"16733","U2Nob29sLTE2NzMz","IA","Marshalltown","Iowa Valley Community College","1","0","School","https://www.ratemyprofessors.com/school?sid=16733"
"16734","U2Nob29sLTE2NzM0","FL","Miami","George T. Baker Aviation Technical College","5","3.2","School","https://www.ratemyprofessors.com/school?sid=16734"
"16735","U2Nob29sLTE2NzM1","CA","Coalinga","Westhills Community College","0","0","School","https://www.ratemyprofessors.com/school?sid=16735"
"16737","U2Nob29sLTE2NzM3","OH","Cincinnati","University Of Cincinnati College Of Medicine","0","0","School","https://www.ratemyprofessors.com/school?sid=16737"
"16738","U2Nob29sLTE2NzM4","ME","Lewiston","Maine College of Health Professions","0","0","School","https://www.ratemyprofessors.com/school?sid=16738"
"16739","U2Nob29sLTE2NzM5","OR","Portland","East West College of the Healing Arts","0","0","School","https://www.ratemyprofessors.com/school?sid=16739"
"16740","U2Nob29sLTE2NzQw","CO","Denver","Colorado School of Public Health","2","3.95","School","https://www.ratemyprofessors.com/school?sid=16740"
"16741","U2Nob29sLTE2NzQx","AK","Bethel","University of Alaska-Kuskokwim Campus","0","0","School","https://www.ratemyprofessors.com/school?sid=16741"
"16742","U2Nob29sLTE2NzQy","LA","Covington","Delta College","0","0","School","https://www.ratemyprofessors.com/school?sid=16742"
"16743","U2Nob29sLTE2NzQz","LA","Slidell","Delta College","0","0","School","https://www.ratemyprofessors.com/school?sid=16743"
"16745","U2Nob29sLTE2NzQ1","OK","Oklahoma City","Heritage College","0","0","School","https://www.ratemyprofessors.com/school?sid=16745"
"16746","U2Nob29sLTE2NzQ2","FL","Bradenton","State college of Florida - Lakewood ranch ","10","3.76","School","https://www.ratemyprofessors.com/school?sid=16746"
"16747","U2Nob29sLTE2NzQ3","TN","Madison","Miller-Motte Technical College","1","2.11","School","https://www.ratemyprofessors.com/school?sid=16747"
"16748","U2Nob29sLTE2NzQ4","PA","Lancaster","York Technical Institute","1","3.4","School","https://www.ratemyprofessors.com/school?sid=16748"
"16749","U2Nob29sLTE2NzQ5","QC","saint-jérôme","Cégep De Saint-Jérôme","0","0","School","https://www.ratemyprofessors.com/school?sid=16749"
"16750","U2Nob29sLTE2NzUw","UT","South Jordan","National Institute of Medical Aesthetics","0","0","School","https://www.ratemyprofessors.com/school?sid=16750"
"16752","U2Nob29sLTE2NzUy","NE","McCook","McCook Community College","5","2.59","School","https://www.ratemyprofessors.com/school?sid=16752"
"16754","U2Nob29sLTE2NzU0","LONDON","London","Institute of Ismaili Studies","2","1.22","School","https://www.ratemyprofessors.com/school?sid=16754"
"16755","U2Nob29sLTE2NzU1","VA","Arlington","Chamberlain College of Nursing","2","2.8","School","https://www.ratemyprofessors.com/school?sid=16755"
"16756","U2Nob29sLTE2NzU2","NY","New York","Guttman Community College","21","3.02","School","https://www.ratemyprofessors.com/school?sid=16756"
"16757","U2Nob29sLTE2NzU3","FL","Ft. Myers","Rasmussen College","4","3.22","School","https://www.ratemyprofessors.com/school?sid=16757"
"16758","U2Nob29sLTE2NzU4","NC","Asheville","Daoist Traditions College of Chinese Medical Arts","0","0","School","https://www.ratemyprofessors.com/school?sid=16758"
"16759","U2Nob29sLTE2NzU5","MA","Roxbury","Gordon Conwell Theological Seminary","0","0","School","https://www.ratemyprofessors.com/school?sid=16759"
"16761","U2Nob29sLTE2NzYx","NY","New York","John Pallotta Studio of Acting","0","0","School","https://www.ratemyprofessors.com/school?sid=16761"
"16762","U2Nob29sLTE2NzYy","WA","Tukwila","ITT Technical Institute - Tukwila","0","0","School","https://www.ratemyprofessors.com/school?sid=16762"
"16763","U2Nob29sLTE2NzYz","NY","New York"," SEIU-32BJ Training Fund","0","0","School","https://www.ratemyprofessors.com/school?sid=16763"
"16764","U2Nob29sLTE2NzY0","NB","Fredericton","University of Fredericton","3","3.9","School","https://www.ratemyprofessors.com/school?sid=16764"
"16765","U2Nob29sLTE2NzY1","CA","Anaheim","California University of Management and Sciences","4","4.5","School","https://www.ratemyprofessors.com/school?sid=16765"
"16766","U2Nob29sLTE2NzY2","MN","Elk River","Minnesota School of Business - Elk River","0","0","School","https://www.ratemyprofessors.com/school?sid=16766"
"16767","U2Nob29sLTE2NzY3","MN","Blaine","Minnesota School of Business - Blaine","0","0","School","https://www.ratemyprofessors.com/school?sid=16767"
"16768","U2Nob29sLTE2NzY4","MN","Lakeville","Minnesota School of Business - Lakveille","0","0","School","https://www.ratemyprofessors.com/school?sid=16768"
"16769","U2Nob29sLTE2NzY5","MN","Plymouth","Minnesota School of Cosmetology - Plymouth","0","0","School","https://www.ratemyprofessors.com/school?sid=16769"
